well_id,Lamp5,Pax6,Vip,Sncg,Lamp5 Lhx6,L5 ET,L5/6 NP,L6 CT,L6b,Astro,VLMC,Endo,Micro/PVM,Oligo,OPC,L2/3 IT,L6 IT Car3,L4 IT,L6 IT,L5 IT,Chandelier,Pvalb,Sst,Sst Chodl,P-value,Correlation,RMSE
445,0.04028264,0.019246467,0.22938611694020863,0,0,0.11659314118683961,0,0.14769606174192798,0,0.15196957335626129,0.005060059,0.034592218,0,0.01619904,0.063239308,0,0.026018585,0.14435926982413108,0.00535752,0,0,0,0,0,9999.00000000000000000,0.16749518961608167,0.98899331382202593
389,0,0.00028152,0.20708565042561397,0.01845507,0.033206438,0.20096432634783298,0,0,0,0.004193579,0.001304623,0.006696056,0,0,0.03908499,0.003173135,0,0,0.28783285867351988,0.19368138039338825,0.004040372,0,0,0,9999.00000000000000000,0.14049262639995302,0.99509312934164729
405,0.051493898,0.005729303,0.20440661825759482,0,0.023790433,0.31581424764230692,0,0.092710108,0,0.08620877,0,0.027822291,0,0,0.042554367,0.013956853,0,0,0.13042169377850515,0,0,0.005091417,0,0,9999.00000000000000000,0.10044332250087971,1.00262306067894169
397,0,0,0.49317431831084801,0.018066296,0,0.085357206,0,0.14931135427881917,0,0.10929063917333304,0,0.020032262,0.004556383,0.000596097,0.017374054,0.042399384,0,0.035515629,0,0,0.023054171,0.001272207,0,0,9999.00000000000000000,0.25046123280150534,0.96912201021676592
421,0.019521587,0.027738658,0.072156416,0.016103181,0.02095351,0,0,0,0.00982257,0.034201976,0.019915115,0,0.026764522,0,0.037869254,0.42581359940349606,0,0.14960905842644154,0,0.12453909812926493,0.007285868,0,0.007705586,0,9999.00000000000000000,0.17821678242014488,0.98771952799782980
444,0,0,0.12362285306130973,0,0.038397586,0.29928690166951216,0,0.01160294,0,0.012992808,0.015824549,0.007749817,0.007289971,0,0.084326298,0.022685976,0,0.21104976366887845,0,0.096102278,0,0.069068258,0,0,9999.00000000000000000,0.036157161,1.01533545091894872
436,0.022638742,0.04970587,0.13105325972062826,0,0,0.23854510805155746,0,0.12966362294495018,0,0.009256276,0.004411303,0.011584436,0,0,0.13912344431258014,0,0,0,0.22055316777158618,0,0.04346477,0,0,0,9999.00000000000000000,0.098164473,1.00830534132515393
452,0,0.035704443,0.26531054771363149,0,0,0.22568778803178074,0,0.10248489044442685,0,0.15576115148715891,0.002914783,0,0.00387503,0.034001063,0.16546754106635855,0,0,0,0,0,0.008792762,0,0,0,9999.00000000000000000,0.17606650354236475,0.99152248498072060
468,0,0,0.027344807,0,0.009478021,0.34401554658941913,0,0.24032749749446236,0,0.12435622609214281,0.001492956,0,0.00510569,0,0.070322508,0,0.032340973,0.13591371909840896,0.009302055,0,0,0,0,0,9999.00000000000000000,0.099840889,1.00861015564012901
420,0.026599866,0,0.011977096,0,0.025205099,0,0.036072365,0,0.062253664,0,0.02361444,0,0.001056812,0,0.008974638,0.28099392495889730,0,0.25263621356272192,0,0.17944327916716174,0.063634504,0,0.027538097,0,9999.00000000000000000,0.15663779835903802,0.99470756896700219
396,0.00353025,0,0.13420305604069319,0.005430335,0,0.089983696,0,0.11057246427304451,0,0.29879934259409441,0.00081384,0.017290268,0.038151866,0.017777138,0.028491258,0.10399063243307591,0,0.14801438058778207,0,0,0,0,0.002951474,0,9999.00000000000000000,0.21107268142485733,0.98113415563334794
475,0,0.002104642,0,0.053633944,0,0.22853241394697724,0,0.13452469886554913,0,0.081112986,0.017399974,0,0,0.050859588,0.23905638377047886,0.18950206323729094,0,0,0,0,0,0,0,0.003273306,9999.00000000000000000,0.18983778187562420,0.99760411865543697
388,0,0.020039688,0.28777871263466154,0,0,0.15884543576515847,0,0.046959756,0,0.14098389796522798,0.00198325,0.019980606,0.062955132,0,0.085782395,0,0,0.14861667403463100,0,0,0,0.023554318,0,0.002520135,9999.00000000000000000,0.15357671672874607,0.99094952926276136
401,0.064925362,0.029725082,0.27610126440023847,0,0.00384918,0,0,0.034165748,0.05589392,0.043304377,0.005321533,0.035122579,0,0.045113233,0,0.27763831640531733,0,0,0.016789171,0.026825537,0.025107364,0,0.059936993,0.000180341,9999.00000000000000000,0.23866628630612438,0.97240277312391843
385,0,0.036700844,0.11161793674691320,0.022878925,0.015105213,0.001520034,0,0,0.074017969,0.000817169,0,0.006237273,0,0.016242117,0,0.48205115552380884,0,0,0,0.037765218,0.14462139598384116,0,0.05042475,0,9999.00000000000000000,0.10331284099588046,1.00150457494112599
460,0,0.002580746,0,0,0,0.49135022503568843,0,0.15611427121920290,0,0.002855261,0,0,0,0.014347752,0.14097825071009104,0,0,0,0,0.13978712736688953,0,0.051986367,0,0,9999.00000000000000000,0.11560478377186326,1.00485039394429165
449,0,0.010979723,0.40440831338828981,0.053694227,0.008673195,0,0,0,0.081517165,0,0,0.022180816,0,0,0,0.28188854760643145,0,0,0.027990146,0.029729344,0.057290048,0,0.01796022,0.003688254,9999.00000000000000000,0.16565152307529768,0.98807743204962484
429,0.12177995515085684,0,0,0,0,0.004192664,0.037277211,0.024247368,0.079625309,0.11339949985679147,0,0.012684982,0,0.039251653,0,0.20820320570916334,0,0.063893979,0,0.14178102291297434,0.093481237,0,0.056740946,0.003440968,9999.00000000000000000,0.14147932962526100,0.99433948101842173
529,0.04254743,0,0,0.045983017,0.006322899,0.016228374,0,0.029631282,0.017629398,0.11290407101887012,0.001453658,0.018493108,0.00481386,0.052229258,0,0.25869444011330467,0,0.16038809600287771,0.23268110818292015,0,0,0,0,0,9999.00000000000000000,0.11834552923998140,0.99804417963881509
561,0.076955061,0.037240181,0,0,0,0.05271406,0,0.010607645,0.025346341,0.12407711697598368,0.00369459,0.018597504,0,0.007755804,0,0.49230936507011075,0,0.089437153,0,0,0.06126518,0,0,0,9999.00000000000000000,0.11668565512422613,0.99910740255141128
497,0.004958738,0,0.011937895,0,0,0.054102754,0,0.18124979446610584,0,0.074821099,0.005034447,0.008181925,0.01203896,0.012635806,0.016572763,0,0,0.60472231582736879,0.013743502,0,0,0,0,0,9999.00000000000000000,0.12929584878892755,0.99721807549607688
306,0.006360375,0,0.10060352074663356,0,0,0.093823124,0,0.14030948418656505,0,0.099681289,0,0.012258872,0.005392015,0.005195976,0.017715538,0,0.020743116,0.46408706592602472,0.012709704,0,0,0.02111992,0,0,9999.00000000000000000,0.11292062899996949,0.99848192014641268
489,0,0,0,0.044672037,0.005683923,0.071083069,0.00291819,0,0.097102573,0,0.006822837,0,0,0,0.012683302,0.22881098050140636,0,0,0,0.40359093430465576,0.10551401200931103,0,0.007295627,0.013822514,9999.00000000000000000,0.067930923,1.01348945807649948
393,0,0.13317745697965694,0,0,0,0,0,0,0,0.053305906,0.001799819,0,0,0,0.079038153,0.49147683087108773,0,0,0,0.15939181421130483,0.044796345,0.020624184,0.01638949,0,9999.00000000000000000,0.078328448,1.00785911347473722
435,0.009781949,0.043127261,0,0.097490244,0,0,0,0,0.15530173633599312,0,0,0,0.001810638,0.039685289,0,0.17319559774121476,0,0,0,0.28401819398739758,0.078823903,0,0.098726498,0.01803869,9999.00000000000000000,0.094483704,1.00939055026011970
395,0,0.055596824,0,0,0,0,0.077087645,0,0.096785101,0,0,0,0,0.016339579,0.000743621,0.062560297,0,0,0,0.44250661853317597,0.14298032130412203,0,0.08943424,0.015965753,9999.00000000000000000,0.10526730025799969,1.00665555140977148
467,0,0.11746696361453585,0,0.018107922,0,0.11060830323420601,0,0.12999982111187758,0,0,0,0.00162143,0.037296021,0.081571625,0,0,0,0,0,0.25353848910902965,0.18110858024897369,0,0.047448641,0.021232205,9999.00000000000000000,0.05634596,1.01512170486322839
425,0,0.10870323987105740,0,0,0.011820592,0.14932886823133432,0,0,0,0,0.017285916,0,0,0,0.59856498553784521,0.013453004,0,0.005088396,0.002133799,0.00213702,0,0.091484179,0,0,9999.00000000000000000,0.28765553562863949,1.02812083213191219
402,0,0.067611205,0,0,0,0.20429346613980334,0,0.008505263,0.045806524,0,0.001611985,0,0,0,0.25041250853986802,0,0,0,0,0.19582948200478714,0.06040888,0.073536332,0.021284891,0.070699463,9999.00000000000000000,0.13673977021173431,1.01336628984574384
466,0.16164226360823652,0,0,0,0,0.084792812,0.062715356,0,0.099822131,0,0,0.00172472,0,0,0,0,0.01075973,0.030523921,0,0.32745510284464152,0.14120470962357873,0,0.072562955,0.006796299,9999.00000000000000000,0.13790084208901046,0.99799708952249522
412,0,0.081144431,0.099204441,0,0,0.31198202626125227,0,0.044152016,0,0.17459205831636646,0.001948756,0.015119342,0,0,0.14998972889107029,0,0,0,0,0.053182154,0.034286908,0.034398138,0,0,9999.00000000000000000,0.072156184,1.01347185557472863
505,0,0.11222240939196707,0,0.005164986,0.008883876,0,0.059686261,0,0,0.090009847,0.0042592,0.004127111,0,0.014206472,0.010694169,0.22118252853689352,0,0.17656815937113846,0,0.22296708178043995,0,0.037725857,0.029533662,0.002768379,9999.00000000000000000,0.039112928,1.01325670181126637
514,0.037370231,0,0,0.045677351,0,0.02798384,0.009576546,0,0.021770586,0,3.21104E-05,0,0,0.028643577,0,0.38580578276746763,0,0,0,0.26571072364575610,0.10080772562592046,0,0.076621527,0,9999.00000000000000000,0.17713176428504279,0.98946518101121594
522,0.037238374,0.033720446,0,0,0,0.097477737,0.026489539,0,0.092015239,0.048152284,0.005494743,0.005218779,0,0,0.039166777,0,0,0.11037638151857145,0,0.36465274777394485,0,0.12918986287971659,0.01080709,0,9999.00000000000000000,0.13834309656257954,0.99670522642728543
339,0.070524066,0.003843315,0,0.12185988389925538,0.030101264,0,0.018671377,0,0.047373971,0,0.010076507,0,0.018086692,0.000673493,0,0.45503283716117371,0,0,0,0.086781489,0.017879819,0.049547222,0.069548065,0,9999.00000000000000000,0.14387400770483305,0.99587677872867120
331,0.007366204,0,0.048227546,0.14116201293492456,0.12786625515049987,0,0.017934363,0,0.06885296,0,0,0,0.008483673,0.013935412,0,0.10928207594000854,0,0,0,0.32924610727128029,0.015623416,0,0.11201997460248918,0,9999.00000000000000000,0.12949254458001294,1.00028476619392115
315,0,0.008999482,0.012940833,0.10216567575361699,0,0,0.049701875,0,0.10605330765803131,0,0.001071844,0.011080034,0.01293454,0,0,0.28500012408802128,0.009247394,0,0.24558979143640541,0,0,0.022789783,0.11145699582216746,0.02096832,9999.00000000000000000,0.053576034,1.01421339551405665
291,0.050164486,0.051285902,0.28146807266232821,0.015540912,0.002289115,0,0,0,0.009770719,0,0.022446456,0.005691015,0,0,0.043179433,0.11059158323490732,0,0,0.29992043796545237,0,0,0.064941092,0.021711105,0.020999672,9999.00000000000000000,0.017986889,1.01381130374686612
307,0.054435932,0.023007128,0.17948581894604779,0.018866135,0.026338622,0,0,0,0.00788039,0,0.017146728,0,0,0,0.073312026,0.087658585,0,0.20358117028338080,0.040787519,0.16143221796422763,0,0.08880411,0,0.017263618,9999.00000000000000000,0.051406109,1.00893268120777080
299,0,0.011404948,0,0.16111072668716550,0,0,0.11263726179580234,0.027898176,0.10951734249362929,0,0,0,0.053125467,0.025170966,0,0,0.16831873662008245,0,0.23395878045233839,0,0.064499877,0,0.005480572,0.026877145,9999.00000000000000000,0.03517249,1.02424536558926693
378,0.026996467,0,0.011568971,0.11580253128725100,0.050680352,0,0.061224209,0,0.047404475,0.064405191,0,0.008584941,0.005710822,0.000649104,0,0.48254832708163192,0,0,0.003721523,0,0,0.035550823,0.085152263,0,9999.00000000000000000,0.12766345894500153,0.99812348831490061
354,0.052683218,0,0.23664830639391954,0.10748782370427561,0.049290392,0,0.039607179,0,0.10606617926321157,0,0,0.014625917,0.012740038,0.050044418,0,0,0.048989064,0,0.091300005,0,0.073360228,0,0.11256796996875512,0.004589262,9999.00000000000000000,0.069350464,1.00929031470730113
338,0.099707597,0,0,0.068305884,0.017881118,0,0.13222150948426750,0.20918404919297737,0,0.011301447,0,0.001882088,0.044174183,0.050307533,0,0,0.21339536541836593,0,0,0,0,0.052392036,0.09475072,0.00449647,9999.00000000000000000,0.056827141,1.02172308320290273
314,0.038068499,0,0,0,0.037971959,0.054755407,0.059493004,0.018354812,0,0,0,7.76539E-05,0.020999961,0.002553366,0,0,0.008840889,0.58257617981585819,0.082454645,0.078506482,0,0.015347142,0,0,9999.00000000000000000,0.15601506626743822,0.99472487843066870
361,0.004119361,0,0.23597230596889401,0.016020057,0.00593691,0.06327968,0.022995655,0,0,0,0.005512291,0.038169363,0,0,0,0.078489647,0,0.09745078,0.26902810555473933,0,0.16302584565728262,0,0,0,9999.00000000000000000,0.063384897,1.00791593431259430
353,0.11242389904960286,0,0.18855953584545684,0.060900306,0.051070128,0.018191535,0.066223071,0,0.010997575,0.028113282,0,0.005994339,0.004294294,0.03453916,0,0.17033961645445481,0,0.041843802,0,0.20191308880642220,0,0,0.004596367,0,9999.00000000000000000,0.017890685,1.01517045268869266
305,0.047095671,0,0.012076713,0,0,0.034287448,0.003430908,0.072811019,0,0.054892848,0.003711147,0.008299231,0.000519314,0,0,0.018560821,0,0.45950825406513035,0.17275020509469283,0.077126372,0,0.034930049,0,0,9999.00000000000000000,0.16292027007381693,0.99337722177365062
347,0.048187239,0.063839967,0.072862581,0,0,0,0,0.010791258,0.11552119302558725,0,0,0.00412902,0,0,0,0.17625178368006397,0.017728926,0,0,0.16847429941596434,0.02469394,0.12053331342206508,0.14877368062876611,0.028212798,9999.00000000000000000,0.018598677,1.02459019124854422
323,0,0,0.042850299,0.099725634,0.040059932,0,0.13422218031785890,0.01416926,0.068091093,0.006589287,0,0.007837176,0.041533874,0.043125551,0,0,0.11657379183609987,0,0.27738817884572237,0,0,0.039060188,0.051491078,0.017282477,9999.00000000000000000,0.07603297,1.00947660048716314
370,0,0.075975398,0,0.16451754991797560,0,0,0,0,0.089632621,0.046927735,0,0.012777366,0,0.014931938,0,0.27063258855015176,0,0,0.22914939025959366,0,0.028829435,0,0.046041732,0.020584246,9999.00000000000000000,0.014677144,1.02343086516804860
322,0.0893176,0,0,0,0.045391382,0.072889956,0.009689317,0,0,0.060622766,0.002509328,0.002061099,0.013845955,0.000474991,0,0.14095727286964879,0,0.47641617494282956,0.085824159,0,0,0,0,0,9999.00000000000000000,0.13219509058546569,0.99756242279025986
321,0.069373605,0,0,0.022005512,0.015002449,0.13528847012574030,0.16492955861229266,0.019834539,0,0,0,0,0.033224455,0,0.018220913,0,0,0.090081211,0.031264632,0.31951894361694594,0,0.081255711,0,0,9999.00000000000000000,0.091524278,1.00508147382429480
313,0.039984217,0,0.054260343,0,0.043501617,0.10506349082037367,0.14817672990712549,0.036339996,0,0,0,0.016508789,0.079093415,0.009525485,0,0,0.13384011999268902,0.18974328418704084,0,0.012635986,0,0.050080921,0.081245605,0,9999.00000000000000000,0.093383737,1.00448580678495958
346,0.009367381,0,0,0.10814117768948549,0.076779934,0.067610403,0.060831051,0,0,0.089997624,0,0,0.063634835,0.06292932,0,0.22262707262109424,0,0,0,0.094476325,0.002046907,0.000272078,0.14128588907969220,0,9999.00000000000000000,0.061833214,1.01261427355724498
345,0,0.008040354,0,0,0.042051492,0.24261270185556041,0.038393249,0.15716796508980518,0,0.000387274,0,0,0,0,0.084241184,0,0.060223579,0.16552268624081190,0,0.15342156577771010,0,0.041697294,0,0.006240654,9999.00000000000000000,0.028278918,1.01911715798111913
329,0,0,0,0.067771916,0.10116744372946236,0.036582286,0.064955716,0,0.002519359,0,0,0,0.027035987,0,0,0.075530346,0,0.30572438756147546,0,0.28949220352836391,0,0.029220355,0,0,9999.00000000000000000,0.14237704866853057,0.99502376701315365
337,0.005626269,0,0,0.010472683,0.12858475054354906,0.085712358,0.061726449,0.057089011,0,0,0.013456098,0,0,0,0,0,0.025981192,0.25947509608475633,0.10327892316738926,0.24512559919394344,0,0,0,0.003471571,9999.00000000000000000,0.063050758,1.01181393861330826
289,0.13251479323277293,0,0.097389687,0.032561531,0,0,0.086436925,0.030236784,0.13462868578842199,0,0.00299285,0.026976393,0,0,0,0,0.047740098,0,0,0.33112535716340008,0,0.013781112,0.057597718,0.006018067,9999.00000000000000000,0.10402814184700292,1.00713936985333308
371,0,0.025838634,0.14232850842734343,0.013044945,0,0,0,0,0.004182474,0,0.013703791,0.011950091,0.030299205,0,0.11655813770315350,0,0.056023741,0,0.31145273530334056,0,0,0.24068020928102454,0.010848834,0.023088694,9999.00000000000000000,0.000635488,1.02738011484241865
363,0.050626599,0.077360172,0.072002548,0.019925913,0,0,0,0,0.08329649,0.033151268,0,0.011693811,0,0,0,0.51444276196662408,0,0,0.005600626,0.025982689,0,0.010020208,0.091213932,0.004682983,9999.00000000000000000,0.09225303,1.00465982188904190
355,0.094172093,0,0.056336451,0,0.005534577,0,0.011241037,0,0.10685780938341458,0.015708085,0,0.002608574,0,0,0.012952452,0.23403959744536509,0,0.11205996819908259,0,0.20774201216453628,0,0.078108929,0.056730519,0.005907897,9999.00000000000000000,0.062276155,1.00967697955198643
1153,0,0.019262051,0,0.002280675,0.019092264,0.27533383226736419,0,0.056550248,0,0.18782903297240722,0,0,0.013901911,0.0092704,0.13102984401752527,0,0,0,0.28544974124426348,0,0,0,0,0,9999.00000000000000000,0.093929842,1.00870107840411083
1161,0.072405758,0,0,0.002936812,0.063596833,0,0.000148442,0,0,0,0.010477325,0.007728818,0.022732397,0.016965875,0,0.49123283680006130,0,0.098061069,0.05687998,0.046513559,0.011909067,0.053883208,0.044528019,0,9999.00000000000000000,0.12913282203885840,0.99772088300737505
1235,0.01823626,0.003019191,0,0.066328193,0.029598018,0,0.079795468,0,0.009556772,0.080570242,0,0.007594608,0.068105639,0.005931573,0,0,0.036907222,0,0.38584623759885484,0.12453105969525743,0,0.076543864,0.007435652,0,9999.00000000000000000,0.085816967,1.00549495216802875
1057,0,0.040022265,0.035838267,0,0,0.19715994070201226,2.20774E-05,0,0.069510598,0,0,0.00300191,0,0,0.32946793875742630,0,0.023659674,0,0.033681384,0,0,0.24955972435871449,0,0.01807622,9999.00000000000000000,0.14795400798884900,1.02181483221912939
1065,0.016352704,0,0,0.24726093199836605,0,0,0,0,0.018756204,0.042417656,0,0,0.012411975,0.035142131,0,0.40413391033948043,0,0,0.20704133771911690,0,0,0,0.016483149,0,9999.00000000000000000,0.13069698054247941,1.00036961120963674
1169,0,0.061042475,0.064437798,0.15624033571400298,0,0,0.00703049,0,0.047794066,0,0.00991008,0.007311384,0.009084785,0.001111949,0,0.32116606949532639,0,0,0.21326201890329410,0,0.10160854940164679,0,0,0,9999.00000000000000000,0.11194702346829837,1.00182091595166756
1219,0.04870357,0,0.02524395,0.099511547,0.012688943,0,0.017501134,0,0,0.12492557426041410,0,0,0.006863812,0.003347125,0,0.52627993699533926,0,0,0.046768471,0,0.044076869,0,0.044089069,0,9999.00000000000000000,0.18643074563492817,0.98656257865911445
1073,0.009237377,0.10612663364393068,0,0.024877929,0,0,0,0,0.068788568,0.075457881,0.002647322,0.013741517,0.018742812,0.067183159,0,0.31141595265147953,0.009091363,0,0.11974007082474016,0,0,0.17294941474082901,0,0,9999.00000000000000000,0.05468164,1.01283550891141427
4588,0,0,0.092082878,0.031145171,0.13278566271269654,0,0.094999418,0.01283439,0.072008268,0,0.004560025,0.016505427,0,0.038071104,0,0.084020794,0.028374932,0,0.23240258700512847,0,0.13606582342073531,0,0.024143521,0,9999.00000000000000000,0.15747226586446580,0.99116763700504995
4596,0,0.096043175,0,0,0,0.12419504300136824,0,0.38202510943139684,0,0.030483763,0,0,0.067972064,0.025801712,0.12196026230688194,0,0.11172812530997039,0,0,0,0,0,0,0.039790746,9999.00000000000000000,0.058859649,1.02505452590776969
4604,0,0,0,0.079906655,0.11243178702896904,0,0.029351258,0,0,0.077578907,0.005115293,0,0.006658445,0.044532574,0,0.40834105186433184,0,0,0.064257039,0.019717388,0.091958087,0,0.060151514,0,9999.00000000000000000,0.15277249807046916,0.99294413474532561
4581,0,0,0.061868031,0.013660402,0.095640352,0.072178651,0.014496009,0.031034771,0,0.15838312208537864,0.010288557,0,0.030681093,0.02896559,0,0.22246694072174708,0,0.15342009659096417,0.04782648,0.039612965,0,0.017491595,0,0.001985345,9999.00000000000000000,0.12965855357050590,0.99593494608820343
4573,0,0.10443829961149886,0,0.0437477,0.02446945,0,0,0.055412956,0,0.080372013,0,0,0.026592656,0.072021837,0.031954389,0,0.20457151820819175,0,0.23180828483390106,0,0.058525886,0,0.032534988,0.033550023,9999.00000000000000000,0.0536241,1.02012552059921568
4589,0,0.041161026,0.12934986533557030,0.057490017,0.11015943642195554,0,0,0.026803056,0,0.14996621361402682,0,0,0.020479673,0.061354001,0,0,0.16609999839722947,0,0.20059096892783590,0,0,0,0.01606686,0.020478884,9999.00000000000000000,0.087368704,1.00815970189845627
4597,0.029283276,0,0.022743871,0.075862034,0.010866617,0,0.037325235,0,0,0.05730417,0.010117179,0.004639202,0.004312641,0.013902105,0,0.54808685420650105,0.03730591,0,0,0,0.051243903,0,0.097007003,0,9999.00000000000000000,0.23062475033134980,0.97696117136419802
4541,0.019569138,0,0,0,0,0,0.044451055,0.16972002296832078,0.11470544366178306,0.08293828,0,0,0.002666185,0.067908314,0.053409592,0,0.075373108,0,0,0.29085000934810790,0.068114323,0,0,0.01029453,9999.00000000000000000,0.013276646,1.03344584228997172
4517,0,0.074611398,0,0,0,0.003080858,0,0.11513827810907611,0,0.033316152,0.014593806,0,0.023220754,0.070498524,0.21754537956148889,0.27889329520044648,0,0,0,0,0.090956175,0,0.074209979,0.003935401,9999.00000000000000000,0.059442509,1.02975007985302236
4525,0,0,0,0.039574535,0.062075242,0,0.096123691,0,0.024068848,0.081470362,0,0,0.026424159,0.063631395,0,0.15605165527372403,0,0,0.19412755009283400,0.096406201,0.072291488,0,0.074340588,0.013414285,9999.00000000000000000,0.15035340351840831,0.99235931404682853
4533,0,0.052799117,0.016620983,0.046235646,0.12900726741285512,0.010290304,0.025652925,0,0.009417685,0.17074979908919893,0.012673204,0,0.015925033,0.11973485624594851,0.013936678,0.13650975217059660,0,0,0,0.18412044465630922,0.026371035,0,0.029955269,0,9999.00000000000000000,0.17587918200015523,0.98835031562470532
4572,0.009266783,0.035058182,0.10167768465300185,0,0.025158011,0.25849487628801110,0,0.078448128,0,0,0.003286211,0.019037242,0.037893012,0,0,0.33595178706734996,0,0.061544996,0,0,0.030309865,0.003046484,0,0.000826738,9999.00000000000000000,0.095973522,1.00166070155337050
4564,0,0,0.008557947,0.029672617,0.14921652511234118,0.39209393863463626,0,0.011910823,0,0,0,0,0.033993383,0.051879157,0.011432543,0,0,0.25478859201765308,0,0.052287897,0,0.002285012,0,0.001881565,9999.00000000000000000,0.032941219,1.01443684837677295
4556,0.04862707,0,0.00958966,0.010370661,0,0.19470603516999963,0,0.25657230773901507,0,0,0,0,0.057095892,0,0.10006758473076942,0,0,0,0,0.19373041897626975,0,0.071199405,0.044509134,0.013531832,9999.00000000000000000,0.063346384,1.01430356265398736
4524,0,0,0.021265489,0.077736268,0.062357112,0,0.047034772,0,0.087884105,0.042674701,0.003561776,0.002735314,0,0.026282993,0,0.46191766633845910,0,0,0.14528548391311580,0,0.02126432,0,0,0,9999.00000000000000000,0.14671867657708376,0.99455329176790697
4562,0,0,0.092850012,0.021220941,0,0.13090323910332102,0.011669749,0.16379936741263204,0.084056644,0,0,0,0.003926611,0.020449588,0,0,0.063860948,0,0,0.31288876455204279,0,0.028039014,0.051658301,0.014676822,9999.00000000000000000,0.092880779,1.00843990811243112
4570,0,0.066091347,0.079600077,0.018111951,0.034110234,0.20993445162688248,0,0.063194862,0.0144746,0.08445496,0,0,0.026342423,0.031592869,0,0.23777699561217189,0,0,0,0,0.086099889,0,0.046837008,0.001378333,9999.00000000000000000,0.12032462280338192,0.99744077782649609
4546,0,0.023010358,0.29904828358638935,0.036243376,0.013541072,0.013004452,0,0.23396517363999944,0.01996298,0.10210720298957081,0.004106122,0,0.027533559,0.051904781,0,0.058608215,0.052824448,0,0.040274238,0,0.02154678,0,0.001803298,0.000515661,9999.00000000000000000,0.081616633,1.00531505665191245
4554,0,0.088555865,0.086330097,0,0.054073482,0.045675927,0,0.06372985,0,0.11086584968845077,0.002173176,0,0.044449439,0.02074527,0.070998608,0.24426979817020963,0,0.13258504488531453,0,0,0.030596888,0,0.002795076,0.002155629,9999.00000000000000000,0.036879679,1.01110871353853571
4586,0.067737025,0,0.12136995305818489,0.12853132159300182,0,0.042924974,0.006725325,0.035900958,0.12514474606517412,0.075916114,0.009853961,0.010408225,0.011955673,0.024152009,0,0.20546182199996968,0,0,0,0.10321610555332870,0.030568933,0,0,0.000132854,9999.00000000000000000,0.056058023,1.01317910814956025
4538,0,0.048141523,0.024681527,0.035941221,0.032416206,0,0,0,0.014567376,0.17511681153853331,0.003329348,0,0.02105648,0.022926375,0.15446715261449953,0.37948623074370341,0,0.031836839,0.044812416,0,0,0.011220492,0,0,9999.00000000000000000,0.21210241225142415,0.97890186107067012
4530,0,0.091130057,0,0,0,0,0,0.03628942,0.040449167,0.005917226,0,0,0.024258089,0.014654554,0.35354113079007821,0,0.037577768,0.12270302007917515,0.21046473987475819,0.049462955,0,0,0,0.013551872,9999.00000000000000000,0.18213419228139399,1.01205186197062047
4514,0.025149683,0,0,0.061966559,0,0,0,0.14357365531265667,0.28827659570900754,0.039277599,0,0,0.026949503,0.046161688,0,0,0.11948036289331047,0,0,0.22092143407195350,0,0,0.007262182,0.020980738,9999.00000000000000000,0.14474560261372862,1.00284913652381880
4577,0,0.082333764,0.067895145,0,0,0.025108934,0,0.023625753,0.003483817,0.001498667,0,0,0.027591721,0.018109108,0.49130509712223075,0,0.008898789,0.23821150731600477,0.008659492,0,0,0.003278206,0,0,9999.00000000000000000,0.32678994229490665,0.97087684338317770
4593,0.02312873,0,0.012274106,0.068187635,0.048147228,0.051367416,0,0.04475287,0.060241197,0.064124294,0.000268471,0.009874304,0,0.031786909,0,0.025384463,0.044233019,0.15588653083952408,0,0.29791374440001439,0,0.001599256,0.06028111,0.000548717,9999.00000000000000000,0.094331691,1.00605749305003322
4585,0,0,0.16582821607723092,0.021017633,0.056672902,0.017820252,0,0.12032491208885690,0,0.051221806,0.011866905,0.003319228,0.023485049,0,0,0.31448806482102631,0,0,0,0.10880710062017757,0,0,0.10091112065050745,0.004236809,9999.00000000000000000,0.14575848400862088,0.99258211456587142
4601,0.045081535,0.009290167,0,0.065907465,0.058209812,0,0.018488941,0,0.059170455,0.13961502694738728,0,0,0.011209331,0.090461756,0,0.28538427084560164,0,0,0,0.15199166184507265,0.017795708,0,0.043514249,0.00387962,9999.00000000000000000,0.15424149547786753,0.99255738882436118
4522,0,0.10717186631791406,0,0,0.019547769,0,0,0.05643638,0,0,0.005799836,0,0.052275335,0.010897161,0.67156384552627479,0,0.040137826,0.00849803,0,0,0.017629907,0,0,0.010042043,9999.00000000000000000,0.27993106473457247,1.07287511350572884
4683,0.072032041,0,0.094847095,0.10825234379066895,0,0.052788142,0,0.15733487036057373,0.029115514,0.10470477422833541,0,0,0.050594777,0.048154274,0,0.022172444,0,0.015499395,0.21465820386007795,0,0,0.025064551,0.003370308,0.001411266,9999.00000000000000000,0.07395032,1.00754105440927733
4699,0,0.037330767,0.065299961,0.041059474,0.082111363,0.022749879,0.044652484,0,0.16393705983292994,0.047069422,0,0.004218952,0,0.056220673,0,0,0,0,0.25136405895605018,0.17763685231315213,0,0,0,0.006349054,9999.00000000000000000,0.13686808091086505,0.99638224451517843
4667,0,0.08739602,0,0,0,0.31314518702823774,0.019183969,0.02524118,0,0,0,0,0.039178598,0.018220241,0.30043450213205303,0,0,0.052111919,0,0.13360122149744133,0,0.011487163,0,0,9999.00000000000000000,0.001860587,1.06256324152027748
